content,processed_text
bagus,['bagus']
"selamat sampai tujuan, mantap","['selamat', 'tuju', 'mantap']"
Top,['top']
terima kasih,"['terima', 'kasih']"
dtg tpat wktu,"['dtg', 'tpat', 'wktu']"
baik,['baik']
tepat waktu,"['tepat', 'waktu']"
baik dan ramah,"['baik', 'ramah']"
beri bintang 4 dulu ya....,"['beri', 'bintang', 'dulu']"
lebih cepat lagi,"['lebih', 'cepat']"
murah,['murah']
terima kasih,"['terima', 'kasih']"
ready,['ready']
sangat bagus,"['sangat', 'bagus']"
drivernya baik sopan dan ramah,"['drivernya', 'baik', 'sopan', 'ramah']"
baik,['baik']
"trmksh pak, sdh antr sya, smga bpky trs sht&dilindungi allah SWT dmnapun Bpk brda, aamiin","['trmksh', 'pak', 'sdh', 'antr', 'sya', 'smga', 'bpky', 'trs', 'shtdilindungi', 'allah', 'swt', 'dmnapun', 'bpk', 'brda', 'aamiin']"
sangat mudah,"['sangat', 'mudah']"
bauk,['bauk']
good job bapak driver semangat ya pak semoga rezekinya lancar😊,"['good', 'job', 'bapak', 'driver', 'semangat', 'pak', 'moga', 'rezeki', 'lancar']"
baik dan ramah,"['baik', 'ramah']"
👍,[]
Aplikasi sangat membantu dan murah juga ongkosnya👍,"['aplikasi', 'sangat', 'bantu', 'murah', 'ongkos']"
istemewa,['istemewa']
mantap,['mantap']
Tarif terjangkau,"['tarif', 'jangkau']"
driver ramah,"['driver', 'ramah']"
ramah sopir nya,"['ramah', 'sopir', 'nya']"
layanan baik,"['layan', 'baik']"
mantep pelayanan y meski ujan,"['mantep', 'layan', 'y', 'meski', 'ujan']"
luar biasa layanannya sangat puas,"['luar', 'biasa', 'layan', 'sangat', 'puas']"
ramah,['ramah']
mantap,['mantap']
ni ha,"['ni', 'ha']"
mantap,['mantap']
trimakasih pa sudah antrin saya,"['trimakasih', 'pa', 'antrin']"
good,['good']
"Bintang 4 dulu, karena masih ada beberapa hal yang harus ditingkatkan lagi. maupun itu dari Aplikasinya ataupun dari Drivernya.","['bintang', 'dulu', 'masih', 'beberapa', 'yang', 'tingkat', 'maupun', 'aplikasi', 'atau', 'dari', 'drivernya']"
terbaik,['baik']
Goood banget,"['goood', 'banget']"
bagus,['bagus']
sangat membantu sekali...maksi banyak y,"['sangat', 'bantu', 'sekalimaksi', 'banyak', 'y']"
terima kasih banyak driver nya sangat membantu,"['terima', 'kasih', 'banyak', 'driver', 'nya', 'sangat', 'bantu']"
sangat baik dan bagus,"['sangat', 'baik', 'bagus']"
good,['good']
pelayanan bagus sekali.,"['layan', 'bagus', 'sekali']"
ramah dan menyenangkan sama customer nya tidak sombong,"['ramah', 'senang', 'sama', 'customer', 'nya', 'sombong']"
mantap,['mantap']
baik bagusss,"['baik', 'bagusss']"
sangat puas,"['sangat', 'puas']"
"mas nya baik , ramah, benar benar melayani cs seperti sopir pribadi .salam kan k3 mas nya yah","['mas', 'nya', 'baik', 'ramah', 'benar', 'benar', 'layan', 'cs', 'sopir', 'pribadi', 'salam', 'kan', 'k', 'mas', 'nya', 'yah']"
mantul sanggat membantu,"['mantul', 'sanggat', 'bantu']"
"sangat membantu di sa'at butuh bepergian.. terimah kasih maxime , semoga tambah sukses.. terimah kasih pak supir bikenya juga ..","['sangat', 'bantu', 'saat', 'butuh', 'pergi', 'terimah', 'kasih', 'maxime', 'moga', 'tambah', 'sukses', 'terimah', 'kasih', 'pak', 'supir', 'bikenya']"
cepat dan ramah,"['cepat', 'ramah']"
mas nya ramah banget baik dan sopan sukses selalu buat mas nya🙏,"['mas', 'nya', 'ramah', 'banget', 'baik', 'sopan', 'sukses', 'selalu', 'buat', 'mas', 'nya']"
Mantul,['mantul']
ramah,['ramah']
"pelayanannya sangat baik, 👍👍👍","['layan', 'sangat', 'baik']"
mantap👍,['mantap']
puas driver super ramah,"['puas', 'driver', 'super', 'ramah']"
"ketepatan waktu, driver ramah","['tepat', 'waktu', 'driver', 'ramah']"
datang tepat waktu pengemudi ramah lagi..,"['datang', 'tepat', 'waktu', 'kemudi', 'ramah']"
sip lah,"['sip', 'lah']"
mantappp,['mantappp']
mantap,['mantap']
bagus banget,"['bagus', 'banget']"
driver nya ramah,"['driver', 'nya', 'ramah']"
"respon cepat, ramah dan sangat tepat waktu. luar biasa layanannya.","['respon', 'cepat', 'ramah', 'sangat', 'tepat', 'waktu', 'luar', 'biasa', 'layan']"
Pelayanan kurirnya ramah bgttttttt... makasih y pak ... lancar rezekinya pak,"['layan', 'kurir', 'ramah', 'bgttttttt', 'makasih', 'y', 'pak', 'lancar', 'rezeki', 'pak']"
baik sekali,"['baik', 'sekali']"
best,['best']
baik,['baik']
baik,['baik']
Bagus,['bagus']
good,['good']
Mohon ditingkatkan lagi untuk aplikasinya. Pencarian titik masih susah/tidak sesuai...,"['mohon', 'tingkat', 'untuk', 'aplikasi', 'cari', 'titik', 'susahtidak', 'sesuai']"
tetap waktu pelayanan sangat memuas kan,"['tetap', 'waktu', 'layan', 'sangat', 'muas', 'kan']"
"Driver nya ramah, baik. Saya pelanggan yang punya trauma jatuh dan drivernya mau nurutin untuk pelan pelan saja. Driver sangat terpercaya. Terima kasih pak driver, sehat sehat terus ya pak.","['driver', 'nya', 'ramah', 'baik', 'langgan', 'punya', 'trauma', 'jatuh', 'drivernya', 'mau', 'nurutin', 'pelan', 'pelan', 'driver', 'sangat', 'percaya', 'terima', 'kasih', 'pak', 'driver', 'sehat', 'sehat', 'terus', 'pak']"
sangat baik,"['sangat', 'baik']"
bagus,['bagus']
suka bagt dengan aplikasi nya sangat membantu saya untuk berangkat ke sekolah,"['suka', 'bagt', 'aplikasi', 'nya', 'sangat', 'bantu', 'untuk', 'berangkat', 'sekolah']"
sangat aman dan baik,"['sangat', 'aman', 'baik']"
"Order telah dipenuhi oleh: Agung Fitriandi dengan Motorcycle, warna hitam, nopol AA6631FZ. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)","['order', 'penuh', 'agung', 'fitriandi', 'motorcycle', 'warna', 'hitam', 'nopol', 'aafz', 'terima', 'kasih', 'atas', 'jalan', 'rating']"
lebih cocok di kantong,"['lebih', 'cocok', 'kantong']"
cepat dan lebih murah,"['cepat', 'lebih', 'murah']"
mantapp,['mantapp']
Alhamdulillah terimakasih orang baik semoga rezeki abg selalu dimudahkan...,"['alhamdulillah', 'terimakasih', 'orang', 'baik', 'moga', 'rezeki', 'abg', 'selalu', 'mudah']"
Suka orangnya ramah,"['suka', 'orang', 'ramah']"
ok,[]
good job,"['good', 'job']"
Baik,['baik']
Good👍👍👍,['good']
terimakasih kakak nya baik🙏,"['terimakasih', 'kakak', 'nya', 'baik']"
jossss,['jossss']
trimakasih,['trimakasih']
sopirnya ramah dan baik murah senyum,"['sopir', 'ramah', 'baik', 'murah', 'senyum']"
nice driver,"['nice', 'driver']"
Driver tepat waktu.,"['driver', 'tepat', 'waktu']"
terima kasih 👍👍👍,"['terima', 'kasih']"
sangat bagus,"['sangat', 'bagus']"
"terimakasih ibu, semoga rezekinya lancar dan sehat selalu","['terimakasih', 'ibu', 'moga', 'rezeki', 'lancar', 'sehat', 'selalu']"
kang sopinya baik dan ramah,"['kang', 'sopi', 'baik', 'ramah']"
sangat aman dalam perjalanan terima kasih maxsim,"['sangat', 'aman', 'jalan', 'terima', 'kasih', 'maxsim']"
mantaf....,['mantaf']
mantap drivernya ramah,"['mantap', 'drivernya', 'ramah']"
bagus sampai tujuan dengan selamat dan ramah sekali,"['bagus', 'tuju', 'selamat', 'ramah', 'sekali']"
terima kasih,"['terima', 'kasih']"
ok,[]
ok sekali,['sekali']
Harga sngat bersaing,"['harga', 'sngat', 'saing']"
mantap,['mantap']
makasih from DMP advertising,"['makasih', 'from', 'dmp', 'advertising']"
"Drivernya asik,,,enjoy begete..","['drivernya', 'asikenjoy', 'begete']"
mantap,['mantap']
w sangat sigma,"['w', 'sangat', 'sigma']"
cukup puas,"['cukup', 'puas']"
"tepat waktu, bagus","['tepat', 'waktu', 'bagus']"
saya suka pake maxim,"['suka', 'pake', 'maxim']"
alhamdulillah,['alhamdulillah']
orangnya baik,"['orang', 'baik']"
"pelayanannya sangat baik,bagus,jujur,sopan santun,ramah👍👍👍👍","['layan', 'sangat', 'baikbagusjujursopan', 'santunramah']"
"terimakasih paketnya datang ,tepat waktu🥰","['terimakasih', 'paket', 'datang', 'tepat', 'waktu']"
ok bgt,['bgt']
gacorr,['gacorr']
baik,['baik']
pelayanan sesuai kebutuhan customer mantap,"['layan', 'sesuai', 'butuh', 'customer', 'mantap']"
"drivernya baiiiik banget dan ringan tangan, mau nolong","['drivernya', 'baiiiik', 'banget', 'ringan', 'tangan', 'mau', 'nolong']"
trima kasih,"['trima', 'kasih']"
terimakasih banyak,"['terimakasih', 'banyak']"
penjemputan cepat dan driver sangat ramah,"['jemput', 'cepat', 'driver', 'sangat', 'ramah']"
baik,['baik']
Keren,['keren']
"driver baik,biar bintang yg berbicara","['driver', 'baikbiar', 'bintang', 'yg', 'bicara']"
baguss,['baguss']
tepat waktu,"['tepat', 'waktu']"
baik pengemudinya,"['baik', 'mud']"
"ramah,tepat waktu","['ramahtepat', 'waktu']"
baik,['baik']
sangat puas nyaman ramah baik,"['sangat', 'puas', 'nyaman', 'ramah', 'baik']"
mantab,['mantab']
perjalanan bagus,"['jalan', 'bagus']"
terbaik,['baik']
sangat bagus,"['sangat', 'bagus']"
baik,['baik']
"Sudah lebih baik daripada dulu, walletnya memang belum bisa ya? Ko selalu blank pas mau isi wallet. Oh iya banyak sekali driver yang tidak pakai jaket maxim jd kl order untuk anak sekolah susah untuk mengenali driver. Mohon diwajibkan untuk driver memakai atribut maxim agar mudah dikenali, oleh customer. Seperti ojol hijau yang selalu memakai atribut/jaketnya. Terimakasih","['lebih', 'baik', 'dulu', 'walletnya', 'memang', 'bisa', 'ko', 'selalu', 'blank', 'pas', 'mau', 'isi', 'wallet', 'iya', 'banyak', 'sekali', 'driver', 'tidak', 'pakai', 'jaket', 'maxim', 'jd', 'kl', 'order', 'anak', 'sekolah', 'susah', 'nali', 'driver', 'mohon', 'wajib', 'driver', 'pakai', 'atribut', 'maxim', 'mudah', 'nali', 'customer', 'ojol', 'hijau', 'selalu', 'pakai', 'atributjaketnya', 'terimakasih']"
semua bagus top cer,"['semua', 'bagus', 'top', 'cer']"
good bgt deh si Abang nya...,"['good', 'bgt', 'deh', 'si', 'abang', 'nya']"
👍,[]
good,['good']
driver sopan dan amanah,"['driver', 'sopan', 'amanah']"
sempurna,['sempurna']
terbaik,['baik']
Ok,[]
terbaik,['baik']
menyenangkan,['senang']
terima kasih,"['terima', 'kasih']"
ok,[]
👍🏼,[]
tepat waktu,"['tepat', 'waktu']"
d best,"['d', 'best']"
"oke,",['oke']
baik,['baik']
mantabss,['mantabss']
"pengiriman nya cept dan kurirnya ramah""","['kirim', 'nya', 'cept', 'kurir', 'ramah']"
okay,['okay']
bagus,['bagus']
pengemudi baik Terimakasih,"['kemudi', 'baik', 'terimakasih']"
"Alhamdulillah nyampe juga,,aman cepat","['alhamdulillah', 'nyampe', 'jugaaman', 'cepat']"
puas,['puas']
mantap bossku,"['mantap', 'bossku']"
mantap sekali drivernya,"['mantap', 'sekali', 'drivernya']"
drivernya baik,"['drivernya', 'baik']"
sip harga terjangkau makasih,"['sip', 'harga', 'jangkau', 'makasih']"
sangat baik👍,"['sangat', 'baik']"
"cepat,selalu tepat waktu","['cepatselalu', 'tepat', 'waktu']"
pengemudi sabar dan menyenangkan bagi anak-anak,"['kemudi', 'sabar', 'senang', 'anakanak']"
gud,['gud']
the best,"['the', 'best']"
"Driver-nya ramah dan santun, tks","['drivernya', 'ramah', 'santun', 'tks']"
nice,['nice']
amanah,['amanah']
sangat baik,"['sangat', 'baik']"
Drivernya ramah,"['drivernya', 'ramah']"
terimakasih kurirnya baik dan ramah...,"['terimakasih', 'kurir', 'baik', 'ramah']"
sangat sopan dan TDK ngebut.,"['sangat', 'sopan', 'tdk', 'ngebut']"
Driver sangat bagus,"['driver', 'sangat', 'bagus']"
baik ramah,"['baik', 'ramah']"
tepat waktu dan ramah,"['tepat', 'waktu', 'ramah']"
oke dn oke. pokoknya. kmna aja jd gampang dn cepat.,"['oke', 'dn', 'oke', 'pokok', 'kmna', 'aja', 'jd', 'gampang', 'dn', 'cepat']"
baik,['baik']
sangat baik,"['sangat', 'baik']"
baik,['baik']
ramahh,['ramahh']
baik,['baik']
sangat puas ada nya maxim,"['sangat', 'puas', 'nya', 'maxim']"
baik,['baik']
bagus,['bagus']
amanah dan sopan,"['amanah', 'sopan']"
"pelayanannya sangar baik,bagus,jujur","['layan', 'sangar', 'baikbagusjujur']"
driver tepat waktu,"['driver', 'tepat', 'waktu']"
bagus,['bagus']
sangat bangus pelayanan nya,"['sangat', 'bangus', 'layan', 'nya']"
"santai, lengkap lagi","['santai', 'lengkap']"
aman,['aman']
allhmdulillah d antar smpai tujunan dgn slamat👍,"['allhmdulillah', 'd', 'antar', 'smpai', 'tujunan', 'dgn', 'slamat']"
baik pelayanannya,"['baik', 'layan']"
Ramah,['ramah']
mantapppp,['mantapppp']
Murah terpercaya,"['murah', 'percaya']"
ok,[]
👍,[]
baik,['baik']
maxim menyenangkan,"['maxim', 'senang']"
good,['good']
"pengemudi sangat baik sopan,patut untuk di contoh untuk pengemudi lain nya...sehat selalu ya pak semoga orderan nya gacor terus setiap hari amin.","['kemudi', 'sangat', 'baik', 'sopanpatut', 'di', 'contoh', 'kemudi', 'nyasehat', 'selalu', 'pak', 'moga', 'order', 'nya', 'gacor', 'terus', 'hari', 'amin']"
oke,['oke']
sangat memuaskan👍👍👍,"['sangat', 'muas']"
terimakasih banyak Maxim,"['terimakasih', 'banyak', 'maxim']"
luar biasa,"['luar', 'biasa']"
Sangat baik dan bagus,"['sangat', 'baik', 'bagus']"
mantep. bisa dipercaya,"['mantep', 'percaya']"
pelayanan sangat baik,"['layan', 'sangat', 'baik']"
Mumtaz Mahal,"['mumtaz', 'mahal']"
mantap abang ojolnya sopan,"['mantap', 'abang', 'ojolnya', 'sopan']"
mantap,['mantap']
"aplikasi mudah di gunakan, simpel gak ribet, orderan cepat dan harga terjangkau. semoga bisa mempertahankan 😇","['aplikasi', 'mudah', 'guna', 'simpel', 'gak', 'ribet', 'order', 'cepat', 'harga', 'jangkau', 'moga', 'tahan']"
sangat bagus sekali,"['sangat', 'bagus', 'sekali']"
mantap 👍,['mantap']
sangat bagus,"['sangat', 'bagus']"
ok baik,['baik']
mantaf,['mantaf']
cepat dan ramah,"['cepat', 'ramah']"
baik ramah,"['baik', 'ramah']"
mantap,['mantap']
cukup baik.,"['cukup', 'baik']"
👍👍👍👍,[]
mobilnya bersih,"['mobil', 'bersih']"
tolong perbaiki verifikasi nomor buat orang baru daftar maxim saya sudah 4x gaada notif verif padahal mau menggunakan maxim order,"['baik', 'verifikasi', 'nomor', 'buat', 'orang', 'baru', 'daftar', 'maxim', 'sudah', 'x', 'gaada', 'notif', 'verif', 'padahal', 'mau', 'guna', 'maxim', 'order']"
good servis,"['good', 'servis']"
"tepat waktu,,mantap","['tepat', 'waktumantap']"
baik,['baik']
terima kasih Bapak,"['terima', 'kasih', 'bapak']"
sangat membantu,"['sangat', 'bantu']"
sangat memuaskan,"['sangat', 'muas']"
baik dan sopan,"['baik', 'sopan']"
good aplikasi ojek online,"['good', 'aplikasi', 'ojek', 'online']"
baik,['baik']
Terimakasih aplikasi sangat membantu,"['terimakasih', 'aplikasi', 'sangat', 'bantu']"
Asyiik,['asyiik']
baik,['baik']
pelayanan baik,"['layan', 'baik']"
baik,['baik']
baik,['baik']
driver sangat baik dan ramah,"['driver', 'sangat', 'baik', 'ramah']"
good,['good']
mantap pool,"['mantap', 'pool']"
sangat bagus,"['sangat', 'bagus']"
sangat bagus 🥰,"['sangat', 'bagus']"
terimakasih sampai jumpa besok,"['terimakasih', 'jumpa', 'besok']"
tepat & cepat,"['tepat', 'cepat']"
baik,['baik']
sangat memuaskan,"['sangat', 'muas']"
baik dan ramah,"['baik', 'ramah']"
Hallo min.. Saya sudah beli jaket dan helm cuman lupa cantumin ID dan No hp.. Gimana solusinya min..?🙏,"['hallo', 'min', 'sudah', 'beli', 'jaket', 'helm', 'cuman', 'lupa', 'cantumin', 'id', 'no', 'hp', 'gimana', 'solusi', 'min']"
aplikasi transfortasi paling okk..driver nya keren n baik..,"['aplikasi', 'transfortasi', 'paling', 'okkdriver', 'nya', 'keren', 'n', 'baik']"
saya sangat puas dengan pelayanan draiver maxim ini,"['sangat', 'puas', 'layan', 'draiver', 'maxim']"
GOOD DRIVER,"['good', 'driver']"
ok,[]
Terbaik untuk timika kurang pembayaran non tunai nya,"['baik', 'timika', 'kurang', 'bayar', 'non', 'tunai', 'nya']"
"sangat ramah, dan cepat.","['sangat', 'ramah', 'cepat']"
sangat membantuu,"['sangat', 'membantuu']"
mantull,['mantull']
baik,['baik']
Goood,['goood']
Sangat bagus,"['sangat', 'bagus']"
ok,[]
BISMILLAHIRRAHMANIRRAHIM SEMOGA KEDEPANNYA MAKIN BAGUS DAN LEBIH BAGUS LAGI SAYA SENANG SEKALI DENGAN APLIKASI INI 👍👍👍👍,"['bismillahirrahmanirrahim', 'moga', 'depan', 'makin', 'bagus', 'lebih', 'bagus', 'saya', 'senang', 'sekali', 'aplikasi']"
mantap,['mantap']
"untuk biaya kurirnya tolonng di naikin, rata 10.000 biarpun jaraknya dekat, biar sama kyak di apk seblah grab, 1 lagi orderan fiktif sebisanya defolovmen membantu untuk yang sudah terlanjur di beli, di harapkn uang kurir bisa kembali, apa lagi maraknya penipuan","['biaya', 'kurir', 'tolonng', 'naikin', 'rata', 'biarpun', 'jarak', 'dekat', 'biar', 'sama', 'kyak', 'apk', 'seblah', 'grab', 'order', 'fiktif', 'bisa', 'defolovmen', 'bantu', 'yang', 'lanjur', 'beli', 'harapkn', 'uang', 'kurir', 'kembali', 'apa', 'marak', 'tipu']"
ManSTCaaaap pejuang Rupiah,"['manstcaaaap', 'juang', 'rupiah']"
bagus,['bagus']
mancab sucses,"['mancab', 'sucses']"
good job,"['good', 'job']"
Keren,['keren']
like,['like']
sangat baik sekali,"['sangat', 'baik', 'sekali']"
mantap,['mantap']
"mobil nyaman, ramah, dan sangat membantu ,","['mobil', 'nyaman', 'ramah', 'sangat', 'bantu']"
baik dan ramah,"['baik', 'ramah']"
bagus,['bagus']
aman dan nyaman,"['aman', 'nyaman']"
"drivernya tepat waktu, keren lah yaa . Terima kasih pak","['drivernya', 'tepat', 'waktu', 'keren', 'lah', 'yaa', 'terima', 'kasih', 'pak']"
"driver nya baik.. pdahal aku mampir"" orange sabar,seneng klo dapet driver kaya gini","['driver', 'nya', 'baik', 'pdahal', 'aku', 'mampir', 'orange', 'sabarseneng', 'klo', 'dapet', 'driver', 'kaya', 'gin']"
mantap,['mantap']
trimakasih 🙏,['trimakasih']
oke,['oke']
mkasih,['mkasih']
ok lah,['lah']
sangat bagus sekali pelayanan nya,"['sangat', 'bagus', 'sekali', 'layan', 'nya']"
Matap,['matap']
ramah sekalii,"['ramah', 'sekali']"
"mantap,baru pertama kai pake apk ini,makasih","['mantapbaru', 'pertama', 'kai', 'pake', 'apk', 'inimakasih']"
👍,[]
driver ramah,"['driver', 'ramah']"
ok,[]
sangat bagus,"['sangat', 'bagus']"
"Alhamdulillah supirnya ramah, dan baik","['alhamdulillah', 'supirnya', 'ramah', 'baik']"
good,['good']
mantap,['mantap']
👍👍👍,[]
oke,['oke']
baik,['baik']
pengemudinya ramah dan sopan sopan .,"['mud', 'ramah', 'sopan', 'sopan']"
nice,['nice']
baik,['baik']
"pertama nyoba , langsung suka karena selain murah juga sat set cepat","['pertama', 'nyoba', 'langsung', 'suka', 'selain', 'murah', 'sat', 'set', 'cepat']"
Baik dan ramah Trimakasih,"['baik', 'ramah', 'trimakasih']"
Baik,['baik']
👌,[]
"mantapp, sampai tujuan dengan selamat, pengemudi ramah dan asikkk.","['mantapp', 'tuju', 'selamat', 'kemudi', 'ramah', 'asikkk']"
Good Job,"['good', 'job']"
pertama kali dpt kang maxim super baik,"['pertama', 'kali', 'dpt', 'kang', 'maxim', 'super', 'baik']"
TERIMAKASIH 🙏🏼,['terimakasih']
terimakasih banyak BG 🙏,"['terimakasih', 'banyak', 'bg']"
terimakasih pak🙏,"['terimakasih', 'pak']"
ok,[]
sangat ramah,"['sangat', 'ramah']"
"Order telah dipenuhi oleh: Igo Sapriadi Siregar dengan Motorcycle, warna merah, nopol BM3819ZBE. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)","['order', 'penuh', 'igo', 'sapriadi', 'siregar', 'motorcycle', 'warna', 'merah', 'nopol', 'bmzbe', 'terima', 'kasih', 'atas', 'jalan', 'rating']"
mantap,['mantap']
"amanah bertanggung jawab, tepat waktu","['amanah', 'tanggung', 'jawab', 'tepat', 'waktu']"
sangat memuaskan,"['sangat', 'muas']"
Alhamdulillah drivernya amanah dan sabar,"['alhamdulillah', 'drivernya', 'amanah', 'sabar']"
cukup membantu perjalanan dan mudah digunakan 👍🏼,"['cukup', 'bantu', 'jalan', 'mudah', 'guna']"
kurir anda ramah semua,"['kurir', 'ramah', 'semua']"
baik,['baik']
drivernya ramah banget,"['drivernya', 'ramah', 'banget']"
Oke,['oke']
"Ramah,bawa motor nya enak","['ramahbawa', 'motor', 'nya', 'enak']"
baik,['baik']
makasih y,"['makasih', 'y']"
mantap,['mantap']
mantap aplikasinya murah lagi,"['mantap', 'aplikasi', 'murah']"
mantap,['mantap']
keren,['keren']
sukses selalu,"['sukses', 'selalu']"
sangat bermanfaat,"['sangat', 'manfaat']"
sangat puas dengan pelayanan nya jadi saya kasi bintang 5,"['sangat', 'puas', 'layan', 'nya', 'jadi', 'kasi', 'bintang']"
baik ramah sopan asik,"['baik', 'ramah', 'sopan', 'asik']"
terimakasih sdh mengantar anak sy😊🙏,"['terimakasih', 'sdh', 'antar', 'anak', 'sy']"
baguss,['baguss']
pengemudinya sangat ramah. mohon di pertahankan ya bapak,"['mud', 'sangat', 'ramah', 'mohon', 'tahan', 'bapak']"
sesuai tujuan,"['sesuai', 'tuju']"
mantap,['mantap']
"ramah,sabar,dan hati2 bawa penumpang.menjemput sampai ditempat walaupun tidak sesuai titik karena lokasi kami susah dpt titik yg tepat,berpatokan saja sekolah/kantor kelurahan.Sehat2 semua driver sukacita bawa penumpang 😇","['ramahsabardan', 'hati', 'bawa', 'penumpangmenjemput', 'tempat', 'walaupun', 'sesuai', 'titik', 'lokasi', 'susah', 'dpt', 'titik', 'yg', 'tepatberpatokan', 'sekolahkantor', 'kelurahansehat', 'semua', 'driver', 'sukacita', 'bawa', 'tumpang']"
